ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile							30002187
2836	Adrestia	2836	1.00	11,111,111.11	11,111,111.11	11,111,111.11	0.00	11,111,111.11	11,111,111.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
2863	Primae	2863	117.00	2,813,967.33	6,000,000.17	1,601,101.42	1,730,973.93	2,227,562.67	6,000,000.17	80.00	13,734,198.46	19,999,999.99	8,999,998.95	4,036,947.15	11,000,000.00	8,999,998.96							
2867	Broadcast Node	2867	2,741.00	2,261,057.87	2,550,000.00	1,000,000.01	407,471.69	2,316,500.15	2,550,000.00	4,874.00	2,958,403.51	10,000,000.00	2,695,998.00	1,485,092.55	2,700,000.00	2,695,998.47							
2868	Integrity Response Drones	2868	3,550.00	2,112,832.85	2,240,000.00	1,000,000.00	323,634.27	2,240,000.00	2,240,000.00	4,875.00	2,699,029.58	4,600,000.00	2,434,966.86	605,528.67	2,559,909.00	2,434,968.88							
2869	Nano-Factory	2869	5,238.00	874,979.06	1,050,000.03	500,002.02	159,334.27	870,000.00	1,050,000.03	8,533.00	1,383,135.19	3,000,000.00	1,138,999.92	414,682.97	1,168,484.49	1,138,999.93							
2870	Organic Mortar Applicators	2870	6,950.00	991,221.31	1,051,000.11	250,000.00	185,179.95	1,030,000.00	1,051,000.10	9,295.00	1,290,891.80	3,100,000.00	1,100,000.00	344,015.65	1,298,999.00	1,160,533.03							
2871	Recursive Computing Module	2871	5,905.00	1,325,353.70	1,540,000.01	870,100.00	244,053.40	1,450,000.00	1,534,900.55	11,818.00	1,875,999.04	2,799,979.00	1,690,007.99	244,198.76	1,798,966.00	1,690,008.04							
2872	Self-Harmonizing Power Core	2872	3,390.00	2,353,801.78	2,700,000.00	1,500,000.00	330,550.51	2,415,002.05	2,681,481.68	10,541.00	3,452,873.34	4,000,000.00	3,095,997.98	284,523.74	3,449,479.89	3,095,997.99							
2875	Sterile Conduits	2875	4,652.00	1,094,977.15	1,270,000.02	700,100.01	150,123.27	1,150,000.00	1,270,000.02	7,803.00	1,661,773.93	3,500,000.00	1,388,968.99	555,390.39	1,674,994.48	1,388,968.99							
2876	Wetware Mainframe	2876	5,530.00	2,079,078.82	2,210,000.01	1,000,000.00	285,703.50	2,200,005.34	2,210,000.00	5,118.00	2,857,986.97	4,500,000.00	2,344,997.00	530,801.40	2,899,998.51	2,344,998.33							
2998	Noctis	2998	68.00	72,559,421.55	72,800,015.53	70,900,000.09	458,414.52	72,800,005.97	72,800,015.53	52.00	84,701,490.65	85,199,999.96	81,999,999.98	1,297,043.91	84,789,946.97	81,999,999.99							
3516	Malice	3516	1.00	11,111,111.11	11,111,111.11	11,111,111.11	0.00	11,111,111.11	11,111,111.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3518	Vangel	3518	1.00	11,111,111.11	11,111,111.11	11,111,111.11	0.00	11,111,111.11	11,111,111.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3532	Echelon	3532	204.00	4,987,984.13	6,000,008.76	1,301,000.25	2,300,567.01	6,000,007.44	6,000,008.71	81.00	11,602,858.31	19,000,000.00	9,749,989.82	2,410,889.23	11,800,006.10	9,749,989.95							
3643	Soil	3643	245,811.00	7.21	10.05	3.08	3.28	10.04	10.05	20.00	107.15	114.29	100.01	7.14	107.15	100.01							
3645	Water	3645	5,755,000.00	234.02	312.00	100.32	75.44	290.00	312.00	5,952,489.00	415.08	1,150.00	340.00	168.69	405.00	346.91							
3647	Holoreels	3647	10,913,141.00	3.30	6.40	3.00	1.56	3.18	3.32	30,499.00	9,989.46	9,999.00	298.99	4,572.39	9,999.00	9,989.46							
3673	Wheat	3673	60,000.00	17.18	20.02	3.00	8.51	11.51	20.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3683	Oxygen	3683	11,564,479.00	307.46	381.07	260.16	50.16	300.32	381.03	9,120,538.00	442.34	1,150.00	392.99	170.50	448.00	394.53							
3685	Hydrogen Batteries	3685	610,000.00	11.35	570.00	2.04	267.74	2.04	53.68	199,014.00	620.62	5,595.00	619.97	2,030.38	621.99	619.97							
3687	Electronic Parts	3687	1,154,544.00	245.07	515.99	3.00	179.22	210.00	511.59	7,718,505.00	794.99	7,000.00	794.98	2,311.26	794.99	794.98							
3689	Mechanical Parts	3689	493,143.00	8,648.48	9,136.63	5,000.00	1,030.32	9,107.02	9,135.35	1,678,550.00	11,325.55	12,850.03	9,137.00	1,087.35	11,748.99	9,222.74							
3691	Synthetic Oil	3691	208,520.00	6,481.82	7,805.00	1,000.00	2,084.52	7,000.00	7,805.00	283,687.00	9,494.70	16,894.96	7,810.01	1,663.17	10,198.97	7,951.02							
3693	Fertilizer	3693	191,520.00	8,825.74	11,310.01	6,000.00	1,773.39	9,916.02	11,310.00	63,975.00	13,077.06	15,100.00	11,755.96	1,080.20	13,099.99	11,755.96							
3695	Polytextiles	3695	316,440.00	8,131.75	9,510.00	5,535.00	1,201.34	8,550.06	9,507.13	87,709.00	15,151.16	19,999.99	13,239.00	2,813.06	13,250.00	13,239.88							
3697	Silicate Glass	3697	284,760.00	13,008.94	16,000.01	5,000.00	2,847.68	14,405.02	14,771.93	66,540.00	22,198.14	24,999.99	20,700.00	1,398.55	23,211.09	20,700.00							
3699	Quafe	3699	173,771.00	26.44	40.23	3.00	14.86	20.29	40.23	3,444.00	1,000,000.00	1,000,000.00	999,999.96	0.01	1,000,000.00	1,000,000.00							
3703	Nerve Sticks	3703	2,090.00	148.37	200.00	101.00	49.50	101.00	200.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3705	Crash	3705	1,400.00	5,971.43	6,000.00	5,900.01	49.99	5,950.01	6,000.00	1,020.00	349,999.99	349,999.99	349,999.98	0.01	349,999.99	349,999.99							
3707	Blue Pill	3707	1,000.00	100.00	100.00	100.00	0.00	100.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3709	Drop	3709	2,300.00	9,206.57	10,400.01	1,250.01	4,574.75	5,825.50	10,400.01	181.00	695,399.47	815,999.94	250,000.00	190,100.33	699,994.99	250,000.00							
3711	X-Instinct	3711	1,000.00	1,600.00	1,600.00	1,600.00	0.00	1,600.00	1,600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3713	Vitoc	3713	22,990.00	1,393.43	1,499.24	1,256.00	105.31	1,499.20	1,499.24	24,460.00	8,309.72	9,998.00	8,300.00	848.75	8,300.00	8,300.00							
3715	Frozen Food	3715	1,560,000.00	7.44	75.00	3.00	30.64	4.91	9.13	612.00	2,373.37	2,500.00	950.00	730.68	2,500.00	950.00							
3717	Dairy Products	3717	1,210,000.00	16.00	82.00	3.00	39.30	3.01	82.00	20.00	190.11	281.21	99.00	91.10	190.11	99.00							
3725	Livestock	3725	192,520.00	10,729.57	14,500.00	6,580.00	2,618.51	9,855.02	14,500.00	190,684.00	16,686.17	24,200.00	14,699.10	3,011.35	15,498.96	14,699.10							
3727	Plutonium	3727	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3729	Toxic Waste	3729	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3756	Gnosis	3756	96.00	41,440,904.56	47,000,000.04	10,000,000.01	9,404,362.29	46,001,750.14	47,000,000.04	183.00	80,108,970.80	99,999,999.94	60,210,999.74	10,326,160.15	79,897,999.95	60,210,999.91							
3766	Vigil	3766	951.00	309,458.31	321,000.07	300,001.08	8,189.50	305,005.03	321,000.01	554.00	510,785.51	899,999.99	383,996.94	139,028.32	449,999.45	383,998.69							
3771	Ectoplasm	3771	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3773	Hydrochloric Acid	3773	570,929.00	260.45	280.65	3.00	107.05	258.77	280.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3775	Viral Agent	3775	208,440.00	7,698.98	9,100.00	3,000.00	2,076.18	8,001.01	9,100.00	217,808.00	14,946.77	60,000.00	10,348.98	11,923.59	11,971.97	10,349.85							
3777	Long-limb Roes	3777	1,010,334.00	3.86	2,538.38	3.00	1,195.18	3.02	3.87	262.00	24,321.40	66,666.66	13,900.00	16,737.61	23,536.00	13,900.00							
3779	Biomass	3779	4,933,800.00	797.20	926.83	450.00	162.06	915.00	926.83	3,026,231.00	1,191.18	1,697.99	1,067.95	197.22	1,199.99	1,067.95							
3812	Data Sheets	3812	210,000.00	20.19	27.03	3.00	11.99	15.07	27.03	32.00	146.40	146.40	146.40	0.00	146.40	146.40							
3814	Reports	3814	10,210,352.00	3.61	34.82	3.00	12.52	3.61	3.61	1,101,756.00	31.93	45.00	29.00	5.54	31.96	31.88							
3818	Exile	3818	1,000.00	100.00	100.00	100.00	0.00	100.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3820	Sooth Sayer	3820	8,420.00	397.79	2,600.00	101.00	1,249.50	101.00	2,600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3822	Frentix	3822	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3824	Crystal Egg	3824	1,000.00	2,900.00	2,900.00	2,900.00	0.00	2,900.00	2,900.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3826	Mindflood	3826	1,000.00	100.00	100.00	100.00	0.00	100.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
3828	Construction Blocks	3828	664,999.00	9,798.28	10,359.16	8,800.50	651.66	10,108.36	10,359.16	327,888.00	12,201.56	14,599.99	10,799.00	863.46	12,000.00	10,799.00							
4051	Caldari Fuel Block	4051	808,922.00	17,898.92	20,103.57	13,498.97	1,861.55	18,505.16	20,103.57	1,590,118.00	21,767.08	24,000.00	21,600.08	828.29	21,815.65	21,636.95							
4246	Minmatar Fuel Block	4246	743,995.00	16,280.53	20,328.73	7,124.13	2,732.92	17,923.77	20,328.73	784,528.00	22,183.50	27,494.27	21,123.78	1,630.99	21,150.00	21,123.78							
4247	Amarr Fuel Block	4247	956,367.00	15,060.65	18,550.05	5,403.03	3,149.61	15,935.50	18,550.03	3,027,713.00	20,172.19	23,000.00	19,000.00	1,095.22	19,541.00	19,257.62							
4302	Oracle	4302	28.00	75,302,134.66	81,550,000.18	49,921,001.21	9,254,851.48	81,375,000.51	81,550,000.18	85.00	89,165,235.76	149,999,998.00	84,497,993.89	14,295,520.09	89,499,925.23	84,497,995.34							
4306	Naga	4306	17.00	56,788,176.16	62,099,899.88	49,199,999.21	6,081,071.29	62,099,899.80	62,099,899.88	38.00	89,701,500.34	99,999,942.96	79,877,967.93	8,668,292.19	94,999,971.47	79,877,967.93							
4308	Talos	4308	41.00	71,658,508.32	76,089,000.05	65,000,000.00	4,099,382.18	71,501,140.06	76,084,541.73	104.00	85,689,191.72	100,000,000.00	81,776,996.04	4,459,254.12	82,887,999.99	81,776,996.06							
4310	Tornado	4310	63.00	60,375,102.27	68,577,231.35	43,000,000.42	9,644,538.26	67,167,030.01	68,577,231.35	54.00	83,837,297.54	142,334,775.15	74,499,999.93	15,024,719.67	74,874,496.50	74,499,999.93							
4312	Gallente Fuel Block	4312	567,500.00	17,343.64	18,854.29	15,000.02	1,486.63	17,975.20	18,854.29	797,941.00	20,725.50	24,989.99	20,382.95	1,124.76	20,383.88	20,382.95							
4363	Miasmos Quafe Ultra Edition	4363	10.00	129,900,813.32	266,800,002.52	365,998.99	97,479,866.76	115,183,120.38	266,800,002.52	2.00	365,055,611.16	370,111,222.33	360,000,000.00	5,055,611.16	365,055,611.16	360,000,000.00							
4388	Miasmos Quafe Ultramarine Edition	4388	4.00	827,450,000.81	1,800,000,000.00	5,400,001.40	784,717,296.00	1,499,000,000.44	1,800,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
9826	Carbon	9826	1,370,000.00	100.98	140.04	3.00	50.19	104.66	140.04	36.00	389.08	439.99	375.00	23.60	385.88	375.00							
9828	Silicon	9828	6,376,980.00	795.16	1,117.56	300.00	240.64	844.51	1,117.55	797,490.00	1,332.56	1,600.90	1,249.00	98.11	1,290.00	1,249.00							
9830	Rocket Fuel	9830	314,009.00	8,537.03	9,100.01	6,100.00	761.60	9,000.11	9,100.00	476,751.00	12,658.83	24,999.99	11,000.00	4,044.94	11,494.00	11,000.00							
9832	Coolant	9832	1,234,116.00	9,589.80	9,815.01	8,102.00	745.65	9,811.02	9,815.01	2,788,552.00	10,999.93	14,500.00	10,015.00	857.99	10,493.50	10,351.52							
9834	Guidance Systems	9834	49,984.00	71,592.63	80,005.02	51,010.01	7,864.91	75,760.05	80,005.00	57,627.00	90,781.56	99,999.92	82,890.99	7,601.96	90,888.01	82,890.99							
9836	Consumer Electronics	9836	406,248.00	9,690.44	11,850.01	5,001.11	1,809.88	10,100.00	11,809.66	608,486.00	13,795.87	15,499.00	11,850.02	1,100.06	14,443.50	12,179.58							
9838	Superconductors	9838	212,000.00	9,421.61	9,962.60	7,600.00	1,089.00	9,962.60	9,962.60	280,298.00	12,033.59	14,500.00	11,498.14	981.82	11,602.98	11,499.90							
9840	Transmitter	9840	277,046.00	10,549.80	15,200.03	6,000.00	2,974.93	9,465.10	15,157.89	119,914.00	20,321.02	32,999.99	18,249.00	3,713.49	18,399.78	18,249.90							
9842	Miniature Electronics	9842	221,195.00	12,984.55	14,608.00	7,863.00	1,593.83	12,811.54	14,607.28	496,176.00	18,533.76	25,000.00	14,608.01	3,207.61	18,015.00	15,457.35							
9844	Small Arms	9844	130,000.00	500.10	500.11	500.10	0.00	500.10	500.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
9846	Planetary Vehicles	9846	37,674.00	51,024.69	60,503.00	10,000.00	19,035.64	60,500.00	60,503.00	31,223.00	99,900.00	99,900.00	99,900.00	0.00	99,900.00	99,900.00							
9848	Robotics	9848	109,632.00	75,516.17	79,800.02	42,001.00	11,226.45	79,400.03	79,800.02	339,298.00	90,423.98	114,400.00	81,999.45	7,397.59	86,999.56	81,999.58							
9850	Spirits	9850	130,000.00	85.22	200.00	3.00	81.56	51.52	104.79	1,839.00	463.98	465.80	427.86	17.88	465.79	463.92							
9852	Tobacco	9852	7,010,000.00	39.97	40.05	3.00	17.46	40.02	40.05	7,315.00	1,931.80	2,000.00	51.50	938.93	2,000.00	1,784.50							
11011	Guardian-Vexor	11011	1.00	111,111,111.11	111,111,111.11	111,111,111.11	0.00	111,111,111.11	111,111,111.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
11014	Command Processor I	11014	596.00	293,435.47	294,455.22	292,500.00	660.38	292,500.00	294,455.21	853.00	467,369.25	469,399.85	455,336.00	5,442.90	469,399.85	455,336.00							
11069	Criminal Dog Tag	11069	10,000.00	3.00	3.00	3.00	0.00	3.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
11129	Gallente Shuttle	11129	7,000.00	10,114.73	16,501.16	1,800.00	5,915.62	9,000.20	16,501.16	2,086.00	39,333.93	63,994.09	24,999.94	11,882.07	30,000.00	24,999.99							
11132	Minmatar Shuttle	11132	6,350.00	10,896.78	15,101.31	1,800.00	6,000.34	15,101.02	15,101.30	2,620.00	84,121.14	199,998.99	35,000.00	73,149.48	56,998.99	56,791.45							
11134	Amarr Shuttle	11134	46,863.00	1,068.79	1,551.15	1,000.03	240.76	1,000.03	1,550.91	3,863.00	31,657.00	69,888.98	17,900.07	15,414.12	27,747.50	17,900.08							
11172	Helios	11172	83.00	16,229,178.03	19,101,000.03	13,000,000.42	2,441,144.87	16,460,150.16	19,101,000.00	44.00	23,591,909.07	26,000,000.00	21,144,999.99	2,160,144.44	24,298,999.50	21,144,999.99							
11174	Keres	11174	110.00	17,589,878.31	18,004,171.10	16,000,001.08	711,978.60	17,902,050.31	18,004,171.09	69.00	33,127,250.27	34,999,638.41	32,746,260.54	808,805.86	32,746,279.00	32,746,260.54							
11176	Crow	11176	112.00	19,049,240.83	23,500,002.36	11,229,999.99	3,696,096.56	21,000,001.00	23,500,002.35	96.00	26,895,267.17	37,900,000.00	25,102,394.90	2,842,992.46	27,499,970.43	25,102,394.91							
11178	Raptor	11178	103.00	21,289,007.70	24,500,001.08	12,001,002.42	4,611,271.75	23,000,032.50	24,500,001.08	67.00	28,046,871.37	49,400,000.00	25,999,970.00	5,654,997.43	25,999,990.85	25,999,970.00							
11182	Cheetah	11182	172.00	15,094,074.46	19,200,001.07	10,320,005.22	2,758,837.53	16,002,020.00	19,200,001.05	170.00	21,142,843.14	24,000,000.00	19,999,879.55	897,300.98	20,999,904.58	19,999,879.56							
11184	Crusader	11184	94.00	16,126,809.54	19,400,002.48	10,001,001.21	2,605,492.42	17,600,000.02	19,400,002.48	258.00	25,929,732.09	32,899,999.00	22,394,973.99	2,870,113.32	22,699,305.00	22,394,973.99							
11186	Malediction	11186	98.00	18,515,962.73	22,801,000.03	13,000,000.42	3,123,788.01	19,000,000.52	22,801,000.03	260.00	25,983,652.22	33,000,000.00	23,999,989.32	2,082,403.33	24,600,481.97	23,999,989.33							
11188	Anathema	11188	103.00	17,535,199.85	18,400,001.10	16,019,903.42	982,694.54	18,250,000.85	18,400,001.08	426.00	20,429,016.71	29,999,995.00	18,800,000.00	2,279,299.91	20,327,928.43	18,854,999.38							
11190	Sentinel	11190	46.00	10,771,739.15	14,000,000.02	1,100,000.01	4,575,447.76	10,000,000.02	14,000,000.02	458.00	18,002,454.51	18,500,999.15	17,399,994.80	481,220.78	18,400,199.83	17,399,994.81							
11192	Buzzard	11192	206.00	19,688,430.17	20,614,075.42	12,644,413.02	2,249,046.80	20,612,150.03	20,614,075.07	30.00	26,925,648.53	31,474,999.99	24,999,999.00	2,486,831.08	26,299,861.50	24,999,999.00							
11194	Kitsune	11194	69.00	17,351,271.78	19,415,100.04	12,299,999.21	1,832,046.17	19,410,737.24	19,415,100.02	136.00	22,898,849.62	28,516,472.18	21,999,996.68	2,248,863.88	21,999,997.95	21,999,996.68							
11196	Claw	11196	179.00	18,990,148.15	20,810,005.28	13,092,000.42	2,253,518.08	20,555,009.60	20,810,005.24	89.00	29,180,498.13	55,000,000.00	22,999,974.99	7,982,435.51	23,249,884.94	22,999,974.99							
11198	Stiletto	11198	116.00	17,518,677.04	22,851,264.36	10,024,000.42	5,349,478.12	17,600,000.10	22,851,264.32	131.00	26,618,285.08	27,399,999.89	26,459,918.80	275,388.90	26,495,926.78	26,459,918.80							
11200	Taranis	11200	123.00	18,952,950.08	21,804,000.71	11,399,999.99	2,696,899.43	21,802,005.18	21,804,000.71	49.00	24,958,830.23	28,998,967.39	24,389,966.71	1,713,831.87	24,389,982.29	24,389,966.71							
11202	Ares	11202	67.00	15,778,888.01	18,400,013.00	10,631,008.01	3,161,215.28	18,400,002.06	18,400,013.00	299.00	23,679,211.97	39,999,999.99	22,000,000.00	4,025,199.56	22,242,979.26	22,214,763.01							
11365	Vengeance	11365	51.00	15,425,350.26	20,055,561.01	12,000,000.42	3,718,852.52	12,216,550.61	20,055,561.00	26.00	24,984,794.88	28,299,989.98	21,999,999.87	2,613,896.22	23,374,993.99	21,999,999.87							
11371	Wolf	11371	46.00	15,975,939.82	20,121,323.01	2,000,000.05	6,087,462.79	15,904,500.00	20,121,323.01	129.00	23,238,278.37	32,998,698.00	21,742,998.97	2,613,361.08	21,746,944.00	21,742,998.99							
11377	Nemesis	11377	75.00	17,065,975.52	20,012,007.27	11,002,000.42	3,832,507.07	19,456,003.63	20,012,007.27	201.00	22,149,933.32	33,843,000.00	20,119,986.82	4,132,949.92	20,499,919.98	20,183,996.27							
11379	Hawk	11379	38.00	18,348,993.80	20,903,000.01	15,202,000.42	2,415,385.84	19,726,000.41	20,903,000.01	151.00	24,764,972.32	29,997,799.90	22,221,988.00	3,056,053.87	23,086,838.49	22,221,989.27							
11381	Harpy	11381	60.00	16,830,553.53	20,141,000.11	11,689,000.42	3,948,993.62	20,140,024.11	20,141,000.11	154.00	25,325,586.37	29,750,637.00	23,988,859.99	1,814,168.14	24,069,483.99	23,988,864.99							
11387	Hyena	11387	87.00	13,507,962.99	16,000,001.01	9,829,999.99	1,949,284.59	14,500,143.33	16,000,001.00	75.00	20,220,493.39	27,588,709.63	18,989,888.87	3,763,791.50	20,494,989.50	18,989,888.87							
11393	Retribution	11393	45.00	12,875,761.63	21,200,030.09	2,000,000.01	6,512,792.33	11,099,901.21	21,200,030.08	97.00	24,156,222.31	27,958,907.09	23,889,399.99	1,283,702.13	24,000,000.00	23,889,639.96							
11396	Mercoxit	11396	123,000.00	5,421.09	21,164.36	1,800.17	8,384.86	1,800.17	21,164.36	48.00	299,999.00	299,999.00	299,999.00	0.00	299,999.00	299,999.00							
11399	Morphite	11399	433,111.00	9,278.84	9,718.04	8,001.03	702.71	9,710.02	9,715.38	1,320,012.00	10,728.31	17,169.54	10,346.48	2,309.73	10,348.50	10,346.96							
11400	Jaguar	11400	59.00	15,253,627.49	18,401,000.08	10,400,080.00	2,837,164.28	18,400,500.09	18,401,000.08	137.00	23,024,393.28	30,999,999.99	20,999,999.99	3,102,076.86	21,125,000.00	21,000,000.00							
11457	R.Db - Viziam	11457	10,000.00	40.01	40.01	40.01	0.00	40.01	40.01	40,800.00	491.01	491.99	491.00	0.50	491.50	491.00							
11458	R.Db - Khanid Innovation	11458	10,000.00	51.47	51.47	51.47	0.00	51.47	51.47	1,500.00	919.87	1,799.85	699.87	518.53	699.87	699.87							
11459	R.Db - Carthum Conglomerate	11459	110,000.00	251.75	251.76	251.75	0.00	251.75	251.76	1,000.00	1,000.00	1,000.00	1,000.00	0.00	1,000.00	1,000.00							
11460	R.Db - Thukker Mix	11460	10,000.00	31.60	31.60	31.60	0.00	31.60	31.60	15,789.00	843.97	847.00	695.10	61.93	847.00	843.97							
11461	R.Db - Boundless Creations	11461	210,000.00	31.21	31.23	31.19	0.02	31.20	31.23	20,032.00	775.00	775.00	775.00	0.00	775.00	775.00							
11462	R.Db - Core Complexion	11462	76,879.00	199.99	200.00	199.99	0.00	199.99	200.00	4,744.00	62,280.65	83,044.79	500.00	35,599.76	83,044.79	957.24							
11463	R.Db - Ishukone	11463	39,119.00	101.38	101.46	101.33	0.06	101.33	101.46	36,980.00	4,690.50	7,900.00	1,000.00	3,046.56	4,769.50	1,593.78							
11464	R.Db - Kaalakiota	11464	145,547.00	150.19	150.20	150.19	0.00	150.19	150.20	4,166.00	328,700.23	998,999.99	739.93	346,673.32	250,078.77	739.93							
11465	R.Db - Roden Shipyards	11465	10,000.00	50.07	50.07	50.07	0.00	50.07	50.07	33,829.00	713.38	728.99	712.24	7.45	712.25	712.25							
11466	R.Db - CreoDron	11466	109,777.00	267.33	269.62	265.16	1.73	268.99	269.62	55,792.00	898.54	1,000.00	724.00	134.48	999.00	724.00							
11467	R.Db - Duvolle Labs	11467	53,471.00	146.01	146.04	145.99	0.02	145.99	146.04	45,549.00	997.90	997.97	994.99	1.40	997.97	997.90							
11475	R.A.M.- Armor/Hull Tech	11475	1,508,500.00	167.12	252.12	2.01	93.94	150.03	217.01	234,717.00	495.98	528.00	482.49	20.86	482.99	482.50							
11476	R.A.M.- Ammunition Tech	11476	2,409,000.00	205.11	230.24	28.99	73.57	215.08	230.20	466,377.00	436.35	449.97	426.49	7.62	428.29	426.50							
11478	R.A.M.- Starship Tech	11478	674,711.00	187.48	270.65	20.28	83.80	110.14	270.64	1,363,882.00	398.26	890.00	334.99	149.83	352.45	340.82							
11481	R.A.M.- Robotics	11481	1,162,345.00	175.48	200.01	10.03	89.56	200.00	200.00	458,676.00	815.99	997.88	399.50	267.91	897.75	399.50							
11482	R.A.M.- Energy Tech	11482	1,300,000.00	180.72	202.10	30.80	80.26	200.00	202.10	55,510.00	313.64	395.95	307.00	37.82	309.48	307.00							
11483	R.A.M.- Electronics	11483	1,170,000.00	174.89	200.02	4.11	92.35	200.00	200.00	637,986.00	302.67	303.00	301.00	0.86	303.00	301.00							
11484	R.A.M.- Shield Tech	11484	1,200,000.00	178.61	203.22	27.80	81.95	200.00	200.15	301,125.00	322.59	589.94	278.77	130.77	278.79	278.77							
11486	R.A.M.- Weapon Tech	11486	1,658,999.00	208.71	251.07	120.03	45.94	201.00	251.06	913,277.00	315.65	354.90	312.77	13.39	315.60	312.77							
11496	Datacore - Defensive Subsystems Engineering	11496	21,951.00	660.84	667.01	3.11	242.86	661.92	667.00	3,153.00	3,241.49	3,779.46	3,223.75	212.50	3,223.77	3,223.75							
